,Date,Open,High,Low,Close,Adj Close,Volume,newCol,signal
988,2003-11-18,1.515,1.524286,1.453571,1.457857,1.272291,66798200,90179810000,0.0
989,2003-11-19,1.4685709999999998,1.475,1.447143,1.4585709999999998,1.2729139999999999,86146200,90265956200,0.0
990,2003-11-20,1.435714,1.505714,1.435714,1.455714,1.270421,59897600,90325853800,1.0
991,2003-11-21,1.452857,1.47,1.417857,1.4485709999999998,1.2641870000000002,60459000,90386312800,0.0
992,2003-11-24,1.464286,1.5192860000000001,1.4607139999999998,1.510714,1.3184200000000001,95456200,90481769000,1.0
993,2003-11-25,1.516429,1.517857,1.472143,1.477143,1.2891219999999999,67163600,90548932600,0.0
994,2003-11-26,1.492143,1.510714,1.4464290000000002,1.48,1.291615,61282200,90610214800,0.0
995,2003-11-28,1.484286,1.505,1.465714,1.493571,1.30346,19024600,90629239400,1.0
996,2003-12-01,1.5028569999999999,1.560714,1.5,1.550714,1.353329,90384000,90719623400,1.0
997,2003-12-02,1.542857,1.564286,1.5292860000000001,1.538571,1.342732,51324000,90770947400,0.0
998,2003-12-03,1.538571,1.56,1.4971430000000001,1.502143,1.31094,47824000,90818771400,0.0
999,2003-12-04,1.495714,1.512143,1.483571,1.510714,1.3184200000000001,44485000,90863256400,1.0
1000,2003-12-05,1.4928569999999999,1.510714,1.4807139999999999,1.489286,1.299719,46544400,90909800800,0.0
1001,2003-12-08,1.484286,1.505714,1.457857,1.503571,1.312186,37059400,90946860200,1.0
1002,2003-12-09,1.512143,1.517857,1.457143,1.4607139999999998,1.274785,33786200,90980646400,0.0
1003,2003-12-10,1.4607139999999998,1.472143,1.425714,1.455714,1.270421,67834200,91048480600,0.0
1004,2003-12-11,1.4464290000000002,1.524286,1.443571,1.515,1.32216,45784200,91094264800,1.0
1005,2003-12-12,1.522857,1.522857,1.4785709999999999,1.492143,1.3022129999999998,48168400,91142433200,0.0
1006,2003-12-15,1.535,1.535,1.433571,1.440714,1.2573299999999998,97227200,91239660400,0.0
1007,2003-12-16,1.442143,1.463571,1.429286,1.437143,1.254213,93489200,91333149600,0.0
1008,2003-12-17,1.434286,1.437857,1.413571,1.42,1.2392530000000002,68565000,91401714600,0.0
1009,2003-12-18,1.421429,1.441429,1.421429,1.431429,1.249227,82728800,91484443400,1.0
1010,2003-12-19,1.442143,1.4585709999999998,1.401429,1.407143,1.228032,113390200,91597833600,0.0
1011,2003-12-22,1.403571,1.420714,1.375,1.417857,1.237383,94266200,91692099800,1.0
1012,2003-12-23,1.422857,1.425,1.4,1.415,1.234889,77124600,91769224400,0.0
1013,2003-12-24,1.408571,1.4707139999999999,1.403571,1.457857,1.272291,44368800,91813593200,1.0
1014,2003-12-26,1.453571,1.493571,1.452857,1.484286,1.295356,25923800,91839517000,1.0
1015,2003-12-29,1.493571,1.5114290000000001,1.49,1.510714,1.3184200000000001,58364600,91897881600,1.0
1016,2003-12-30,1.512857,1.535714,1.510714,1.52,1.326524,51213400,91949095000,1.0
1017,2003-12-31,1.525,1.537857,1.512857,1.526429,1.332134,43612800,91992707800,1.0
1018,2004-01-02,1.5392860000000002,1.5535709999999998,1.512857,1.52,1.326524,36160600,92028868400,0.0
1019,2004-01-05,1.53,1.599286,1.53,1.5835709999999998,1.382004,98754600,92127623000,1.0
1020,2004-01-06,1.589286,1.601429,1.550714,1.577857,1.377017,127337000,92254960000,0.0
1021,2004-01-07,1.578571,1.630714,1.566429,1.6135709999999999,1.408185,146718600,92401678600,1.0
1022,2004-01-08,1.631429,1.695,1.6178569999999999,1.6685709999999998,1.456184,115075800,92516754400,1.0
1023,2004-01-09,1.659286,1.723571,1.6278569999999999,1.642857,1.433743,106864800,92623619200,0.0
1024,2004-01-12,1.660714,1.714286,1.65,1.695,1.479249,121886800,92745506000,1.0
1025,2004-01-13,1.764286,1.774286,1.704286,1.7228569999999999,1.50356,169754200,92915260200,0.0
1026,2004-01-14,1.7428569999999999,1.7528569999999999,1.6985709999999998,1.7285709999999999,1.5085469999999999,155010800,93070271000,0.0
1027,2004-01-15,1.6364290000000001,1.671429,1.607143,1.6321430000000001,1.424393,254552200,93324823200,0.0
1028,2004-01-16,1.635,1.645714,1.615,1.622857,1.416289,93205000,93418028200,0.0
1029,2004-01-20,1.619286,1.628571,1.589286,1.6235709999999999,1.4169120000000002,78986600,93497014800,1.0
1030,2004-01-21,1.621429,1.640714,1.602143,1.615,1.409432,56665000,93553679800,0.0
1031,2004-01-22,1.611429,1.630714,1.584286,1.584286,1.382627,51251200,93604931000,0.0
1032,2004-01-23,1.601429,1.6242860000000001,1.589286,1.611429,1.406315,56792400,93661723400,1.0
1033,2004-01-26,1.604286,1.647143,1.602143,1.643571,1.434366,67817400,93729540800,1.0
1034,2004-01-27,1.645714,1.660714,1.628571,1.647857,1.438107,76767600,93806308400,1.0
1035,2004-01-28,1.631429,1.67,1.600714,1.608571,1.403822,68850600,93875159000,0.0
1036,2004-01-29,1.6164290000000001,1.628571,1.585,1.62,1.4137959999999998,53174800,93928333800,1.0
1037,2004-01-30,1.6178569999999999,1.6335709999999999,1.601429,1.611429,1.406315,46324600,93974658400,0.0
1038,2004-02-02,1.604286,1.629286,1.577143,1.594286,1.391354,71857800,94046516200,0.0
1039,2004-02-03,1.592857,1.6,1.5714290000000002,1.59,1.387614,45203200,94091719400,0.0
1040,2004-02-04,1.5714290000000002,1.577857,1.55,1.556429,1.358316,76388200,94168107600,0.0
1041,2004-02-05,1.558571,1.6364290000000001,1.557857,1.601429,1.3975879999999998,88211200,94256318800,1.0
1042,2004-02-06,1.6035709999999999,1.635,1.6,1.6221430000000001,1.415665,48335000,94304653800,1.0
1043,2004-02-09,1.6157139999999999,1.632857,1.607143,1.619286,1.4131719999999999,47065200,94351719000,1.0
1044,2004-02-10,1.6157139999999999,1.651429,1.602857,1.641429,1.432496,63835800,94415554800,1.0
1045,2004-02-11,1.649286,1.705,1.6464290000000001,1.7,1.4836129999999998,87136000,94502690800,1.0
1046,2004-02-12,1.6864290000000002,1.713571,1.685714,1.695,1.479249,45997000,94548687800,1.0
1047,2004-02-13,1.703571,1.721429,1.630714,1.642857,1.433743,78995000,94627682800,0.0
1048,2004-02-17,1.65,1.677857,1.65,1.6542860000000001,1.443717,42739200,94670422000,1.0
1049,2004-02-18,1.655714,1.6742860000000002,1.6464290000000001,1.661429,1.44995,35408800,94705830800,1.0
1050,2004-02-19,1.6664290000000002,1.6885709999999998,1.600714,1.605,1.4007049999999999,80770200,94786601000,0.0
1051,2004-02-20,1.607143,1.6078569999999999,1.586429,1.6,1.396341,69400800,94856001800,0.0
1052,2004-02-23,1.5957139999999999,1.604286,1.5635709999999998,1.585,1.38325,48519800,94904521600,0.0
1053,2004-02-24,1.5814290000000002,1.6242860000000001,1.5714290000000002,1.597143,1.393848,64764000,94969285600,1.0
1054,2004-02-25,1.591429,1.635714,1.586429,1.629286,1.421899,69069000,95038354600,1.0
1055,2004-02-26,1.6342860000000001,1.655714,1.628571,1.645714,1.436237,49602000,95087956600,1.0
1056,2004-02-27,1.64,1.715714,1.639286,1.7085709999999998,1.491093,117209400,95205166000,1.0
1057,2004-03-01,1.721429,1.735714,1.705,1.715714,1.497326,80420200,95285586200,0.0
1058,2004-03-02,1.714286,1.721429,1.697857,1.7007139999999998,1.484235,64171800,95349758000,0.0
1059,2004-03-03,1.685714,1.727857,1.685714,1.7085709999999998,1.491093,56282800,95406040800,1.0
1060,2004-03-04,1.709286,1.8014290000000002,1.707857,1.797143,1.56839,165055800,95571096600,1.0
1061,2004-03-05,1.782143,1.963571,1.778571,1.91,1.666882,385149800,95956246400,1.0
1062,2004-03-08,1.901429,1.913571,1.842857,1.857143,1.620754,130718000,96086964400,0.0
1063,2004-03-09,1.85,1.945,1.839286,1.935714,1.6893240000000003,154590800,96241555200,1.0
1064,2004-03-10,1.931429,2.01,1.9242860000000002,1.977143,1.725479,251741000,96493296200,1.0
1065,2004-03-11,1.947857,2.002857,1.935,1.939286,1.6924400000000002,148962800,96642259000,0.0
1066,2004-03-12,1.951429,1.984286,1.940714,1.9685709999999998,1.717998,82306000,96724565000,1.0
1067,2004-03-15,1.930714,1.953571,1.8757139999999999,1.889286,1.6488049999999999,120429400,96844994400,0.0
1068,2004-03-16,1.8964290000000001,1.900714,1.8135709999999998,1.844286,1.609533,151358200,96996352600,0.0
1069,2004-03-17,1.854286,1.8842860000000001,1.841429,1.870714,1.6325969999999999,102858000,97099210600,1.0
1070,2004-03-18,1.852857,1.861429,1.827857,1.8335709999999998,1.600182,80270400,97179481000,0.0
1071,2004-03-19,1.8257139999999998,1.9242860000000002,1.824286,1.847143,1.612026,102144000,97281625000,1.0
1072,2004-03-22,1.812143,1.869286,1.8035709999999998,1.847143,1.612026,104757800,97386382800,1.0
1073,2004-03-23,1.848571,1.857143,1.8014290000000002,1.806429,1.576494,96378800,97482761600,0.0
1074,2004-03-24,1.805,1.839286,1.805,1.8214290000000002,1.589585,107053800,97589815400,1.0
1075,2004-03-25,1.867143,1.922143,1.849286,1.919286,1.674986,141611400,97731426800,1.0
1076,2004-03-26,1.9285709999999998,1.954286,1.922143,1.931429,1.6855830000000003,104973400,97836400200,1.0
1077,2004-03-29,1.955,1.9992860000000001,1.942857,1.993571,1.739816,87682000,97924082200,1.0
1078,2004-03-30,1.981429,1.996429,1.952857,1.994286,1.7404400000000002,89919200,98014001400,1.0
1079,2004-03-31,1.994286,1.9985709999999999,1.925,1.931429,1.6855830000000003,97693400,98111694800,0.0
1080,2004-04-01,1.920714,1.947857,1.901429,1.9364290000000002,1.689947,79583000,98191277800,1.0
1081,2004-04-02,1.982143,1.995,1.945,1.964286,1.7142580000000003,68619600,98259897400,0.0
1082,2004-04-05,1.962857,2.0264279999999997,1.96,2.022857,1.7653740000000002,96418000,98356315400,1.0
1083,2004-04-06,1.979286,2.010714,1.959286,1.987857,1.7348290000000002,64498000,98420813400,1.0
1084,2004-04-07,1.972143,1.9785709999999999,1.922857,1.9507139999999998,1.7024139999999999,63779800,98484593200,0.0
1085,2004-04-08,1.9914290000000001,2.0,1.942857,1.966429,1.7161279999999999,60229400,98544822600,0.0
1086,2004-04-12,1.964286,2.007143,1.963571,2.002857,1.7479200000000001,57635200,98602457800,1.0
1087,2004-04-13,1.9985709999999999,2.0021430000000002,1.917143,1.923571,1.678726,109099200,98711557000,0.0
1088,2004-04-14,1.91,1.933571,1.879286,1.902857,1.660648,159933200,98871490200,0.0
1089,2004-04-15,2.0585709999999997,2.112857,2.011429,2.092857,1.8264639999999999,440361600,99311851800,1.0
1090,2004-04-16,2.082143,2.093571,2.035714,2.084286,1.818984,100732800,99412584600,1.0
1091,2004-04-19,2.008571,2.053571,1.987857,2.025,1.7672439999999998,178088400,99590673000,1.0
1092,2004-04-20,2.015,2.029286,1.9685709999999998,1.9807139999999999,1.728596,88629800,99679302800,0.0
1093,2004-04-21,1.971429,2.008571,1.955,1.9807139999999999,1.728596,81468800,99760771600,1.0
1094,2004-04-22,1.9685709999999998,2.012857,1.9364290000000002,1.984286,1.731712,86146200,99846917800,1.0
1095,2004-04-23,1.9785709999999999,2.0,1.932143,1.9785709999999999,1.726725,78957200,99925875000,0.0
1096,2004-04-26,1.97,1.974286,1.9285709999999998,1.937857,1.691193,57782200,99983657200,0.0
1097,2004-04-27,1.945714,1.96,1.9064290000000002,1.9242860000000002,1.67935,70966000,100054623200,0.0
1098,2004-04-28,1.915714,1.929286,1.881429,1.889286,1.6488049999999999,57792000,100112415200,0.0
1099,2004-04-29,1.889286,1.9285709999999998,1.8557139999999999,1.912143,1.668752,115197600,100227612800,1.0
1100,2004-04-30,1.907857,1.925714,1.820714,1.841429,1.6070389999999999,116625600,100344238400,0.0
1101,2004-05-03,1.857143,1.880714,1.838571,1.862143,1.625117,74408600,100418647000,1.0
1102,2004-05-04,1.855,1.8964290000000001,1.8214290000000002,1.867143,1.6294799999999998,69995800,100488642800,1.0
1103,2004-05-05,1.871429,1.910714,1.854286,1.903571,1.661272,59526600,100548169400,1.0
1104,2004-05-06,1.885714,1.910714,1.85,1.898571,1.6569080000000003,65889600,100614059000,1.0
1105,2004-05-07,1.8964290000000001,1.969286,1.8964290000000001,1.905,1.6625189999999999,104759200,100718818200,1.0
1106,2004-05-10,1.8764290000000001,1.9,1.852857,1.877143,1.638207,62494600,100781312800,1.0
1107,2004-05-11,1.885714,1.942143,1.885714,1.9385709999999998,1.691817,76293000,100857605800,1.0
1108,2004-05-12,1.913571,1.952857,1.8742860000000001,1.95,1.701791,61355000,100918960800,1.0
1109,2004-05-13,1.935714,1.98,1.921429,1.942143,1.694934,57463000,100976423800,1.0
1110,2004-05-14,1.9464290000000002,1.951429,1.889286,1.932857,1.6868299999999998,64450400,101040874200,0.0
1111,2004-05-17,1.907143,1.932857,1.882857,1.902857,1.660648,75111400,101115985600,0.0
1112,2004-05-18,1.9264290000000002,1.949286,1.9142860000000002,1.932857,1.6868299999999998,51515800,101167501400,1.0
1113,2004-05-19,1.957143,1.964286,1.887143,1.890714,1.650051,93898000,101261399400,0.0
1114,2004-05-20,1.9021430000000001,1.9285709999999998,1.890714,1.907857,1.665012,49074200,101310473600,1.0
1115,2004-05-21,1.921429,1.942857,1.909286,1.9364290000000002,1.689947,44973600,101355447200,1.0
1116,2004-05-24,1.949286,1.9928569999999999,1.9364290000000002,1.952857,1.704284,58900800,101414348000,1.0
1117,2004-05-25,1.964286,2.036429,1.949286,2.029286,1.7709849999999998,79994600,101494342600,1.0
1118,2004-05-26,2.023571,2.055714,2.0,2.036429,1.777218,80542000,101574884600,1.0
1119,2004-05-27,2.032857,2.042857,1.987143,2.012143,1.7560240000000003,58993200,101633877800,0.0
1120,2004-05-28,2.0057139999999998,2.019286,1.985714,2.004286,1.749167,36429400,101670307200,0.0
1121,2004-06-01,1.985,2.0142860000000002,1.972143,2.004286,1.749167,45533600,101715840800,1.0
1122,2004-06-02,2.0021430000000002,2.083571,1.985714,2.065714,1.802776,79678200,101795519000,1.0
1123,2004-06-03,2.051429,2.0707139999999997,2.020714,2.028571,1.770361,62732600,101858251600,0.0
1124,2004-06-04,2.04,2.089286,2.036429,2.055714,1.7940490000000002,99778000,101958029600,1.0
1125,2004-06-07,2.074286,2.141428,2.057857,2.129286,1.8582560000000001,73969000,102031998600,1.0
1126,2004-06-08,2.142143,2.174286,2.1307139999999998,2.167857,1.891918,103905200,102135903800,1.0
1127,2004-06-09,2.149286,2.193571,2.142857,2.157143,1.8825669999999999,87301200,102223205000,1.0
1128,2004-06-10,2.157143,2.212143,2.157143,2.1957139999999997,1.9162290000000002,64394400,102287599400,1.0
1129,2004-06-14,2.189286,2.1914290000000003,2.107143,2.1514279999999997,1.87758,60996600,102348596000,0.0
1130,2004-06-15,2.181429,2.224286,2.161429,2.192143,1.913112,111158600,102459754600,1.0
1131,2004-06-16,2.19,2.38,2.180714,2.338571,2.040902,227410400,102687165000,1.0
1132,2004-06-17,2.325714,2.366429,2.300714,2.343571,2.045265,137830000,102824995000,1.0
1133,2004-06-18,2.332857,2.386429,2.3164290000000003,2.350714,2.051499,101563000,102926558000,1.0
1134,2004-06-21,2.365714,2.392857,2.294286,2.309286,2.015344,97553400,103024111400,0.0
1135,2004-06-22,2.307143,2.363571,2.306429,2.357143,2.0571099999999998,90127800,103114239200,1.0
1136,2004-06-23,2.357143,2.416429,2.349286,2.407143,2.100745,97717200,103211956400,1.0
1137,2004-06-24,2.393571,2.407143,2.355714,2.37,2.06833,63128800,103275085200,0.0
1138,2004-06-25,2.362143,2.407143,2.357143,2.407143,2.100745,80857000,103355942200,1.0
1139,2004-06-28,2.4414290000000003,2.442143,2.300714,2.3207139999999997,2.025317,130274200,103486216400,0.0
1140,2004-06-29,2.290714,2.356429,2.243572,2.321429,2.025941,147638400,103633854800,1.0
1141,2004-06-30,2.325714,2.355,2.277857,2.324286,2.028435,93261000,103727115800,0.0
1142,2004-07-01,2.292857,2.32,2.278571,2.307143,2.013474,85485400,103812601200,1.0
1143,2004-07-02,2.177143,2.227143,2.123571,2.22,1.937423,227670800,104040272000,1.0
1144,2004-07-06,2.233572,2.2442860000000002,2.2,2.210714,1.9293200000000001,87245200,104127517200,0.0
1145,2004-07-07,2.2035709999999997,2.24,2.152143,2.170714,1.894411,99498000,104227015200,0.0
1146,2004-07-08,2.152143,2.1914290000000003,2.1392860000000002,2.152857,1.878827,58345000,104285360200,1.0
1147,2004-07-09,2.162143,2.178571,2.145,2.145,1.8719700000000001,52215800,104337576000,0.0
1148,2004-07-12,2.144286,2.145714,2.0664290000000003,2.081429,1.8164900000000002,127905400,104465481400,0.0
1149,2004-07-13,2.089286,2.114286,2.072857,2.087143,1.821477,79044000,104544525400,0.0
1150,2004-07-14,2.061429,2.140714,2.052857,2.112857,1.843918,208950000,104753475400,1.0
1151,2004-07-15,2.332857,2.402143,2.293571,2.352143,2.052746,441931000,105195406400,1.0
1152,2004-07-16,2.342857,2.351429,2.294286,2.3,2.007241,122095400,105317501800,0.0
1153,2004-07-19,2.286429,2.301429,2.261429,2.283571,1.9929029999999999,133292600,105450794400,0.0
1154,2004-07-20,2.282143,2.3,2.253572,2.3,2.007241,80936800,105531731200,1.0
1155,2004-07-21,2.315714,2.336429,2.238571,2.258571,1.9710849999999998,75314400,105607045600,0.0
1156,2004-07-22,2.232143,2.266428,2.218571,2.262857,1.974825,83529600,105690575200,1.0
1157,2004-07-23,2.2521430000000002,2.267857,2.177143,2.192857,1.913736,68392800,105758968000,0.0
1158,2004-07-26,2.2035709999999997,2.246428,2.198571,2.232857,1.9486439999999998,98483000,105857451000,1.0
1159,2004-07-27,2.271429,2.339286,2.255,2.3164290000000003,2.021578,106251600,105963702600,1.0
1160,2004-07-28,2.307857,2.315,2.225714,2.305,2.011604,71262800,106034965400,0.0
1161,2004-07-29,2.319286,2.344286,2.295,2.331429,2.034668,55539400,106090504800,1.0
1162,2004-07-30,2.332143,2.357143,2.285714,2.31,2.015968,60755800,106151260600,0.0
1163,2004-08-02,2.227143,2.3,2.2235720000000003,2.2557139999999998,1.968592,91273000,106242533600,1.0
1164,2004-08-03,2.246428,2.265714,2.225,2.235,1.9505139999999999,52907400,106295441000,0.0
1165,2004-08-04,2.2278569999999998,2.294286,2.226429,2.270714,1.981682,69122200,106364563200,1.0
1166,2004-08-05,2.2721430000000002,2.307143,2.232143,2.242143,1.956748,61125400,106425688600,0.0
1167,2004-08-06,2.207143,2.221429,2.121428,2.1271430000000002,1.856386,123072600,106548761200,0.0
1168,2004-08-09,2.132143,2.175,2.129286,2.164286,1.8888009999999997,72711800,106621473000,1.0
1169,2004-08-10,2.170714,2.252857,2.167857,2.251429,1.964851,87759000,106709232000,1.0
1170,2004-08-11,2.221429,2.2235720000000003,2.161429,2.215,1.933059,80598000,106789830000,0.0
1171,2004-08-12,2.175,2.2035709999999997,2.162857,2.169286,1.8931639999999998,56550200,106846380200,0.0
1172,2004-08-13,2.185714,2.234286,2.1714290000000003,2.202857,1.922462,82012000,106928392200,1.0
1173,2004-08-16,2.214286,2.265714,2.188571,2.198571,1.918723,108918600,107037310800,0.0
1174,2004-08-17,2.184286,2.2235720000000003,2.167857,2.205,1.924332,80754800,107118065600,1.0
1175,2004-08-18,2.1792860000000003,2.275,2.177857,2.267143,1.978566,91163800,107209229400,1.0
1176,2004-08-19,2.250714,2.275714,2.168571,2.193571,1.914359,97230000,107306459400,0.0
1177,2004-08-20,2.193571,2.213571,2.177857,2.2,1.9199689999999998,79195200,107385654600,1.0
1178,2004-08-23,2.204286,2.233572,2.185714,2.22,1.937423,63665000,107449319600,1.0
1179,2004-08-24,2.232857,2.282143,2.2278569999999998,2.282143,1.991657,93534000,107542853600,1.0
1180,2004-08-25,2.2764279999999997,2.367857,2.266428,2.3607139999999998,2.0602270000000003,126404600,107669258200,1.0
1181,2004-08-26,2.36,2.512857,2.338571,2.475714,2.160588,238964600,107908222800,1.0
1182,2004-08-27,2.477143,2.482857,2.428571,2.4535709999999997,2.141264,97203400,108005426200,0.0
1183,2004-08-30,2.428571,2.48,2.425714,2.437143,2.1269270000000002,54535600,108059961800,1.0
1184,2004-08-31,2.4335709999999997,2.496428,2.428571,2.463571,2.1499919999999997,94140200,108154102000,1.0
1185,2004-09-01,2.45,2.5707139999999997,2.442143,2.561429,2.235392,128931600,108283033600,1.0
1186,2004-09-02,2.535714,2.557857,2.487857,2.547143,2.222925,101581200,108384614800,1.0
1187,2004-09-03,2.500714,2.565714,2.500714,2.516428,2.19612,73367000,108457981800,1.0
1188,2004-09-07,2.528571,2.585,2.516428,2.5542860000000003,2.229159,75489400,108533471200,1.0
1189,2004-09-08,2.55,2.612143,2.548571,2.596429,2.2659380000000002,85881600,108619352800,1.0
1190,2004-09-09,2.5785709999999997,2.592857,2.52,2.55,2.225419,115334800,108734687600,0.0
1191,2004-09-10,2.547143,2.587857,2.532857,2.562143,2.236016,82003600,108816691200,1.0
1192,2004-09-13,2.562857,2.576429,2.522857,2.542143,2.218562,70494200,108887185400,0.0
1193,2004-09-14,2.517143,2.539286,2.484286,2.535,2.212328,63705600,108950891000,1.0
1194,2004-09-15,2.525714,2.5342860000000003,2.4857139999999998,2.5142860000000002,2.19425,58167200,109009058200,0.0
1195,2004-09-16,2.5142860000000002,2.625714,2.5057139999999998,2.596429,2.2659380000000002,125479200,109134537400,1.0
1196,2004-09-17,2.6107139999999998,2.67,2.6,2.652857,2.315183,125577200,109260114600,1.0
1197,2004-09-20,2.634286,2.712857,2.633571,2.693571,2.350716,61250000,109321364600,1.0
1198,2004-09-21,2.696429,2.7764279999999997,2.675714,2.715,2.369416,96663000,109418027600,1.0
1199,2004-09-22,2.721429,2.724286,2.629286,2.637143,2.301469,100422000,109518449600,0.0
1200,2004-09-23,2.645714,2.678571,2.637857,2.662143,2.323287,99351000,109617800600,1.0
1201,2004-09-24,2.675,2.714286,2.653571,2.663571,2.324534,92372000,109710172600,0.0
1202,2004-09-27,2.6392860000000002,2.712857,2.6307139999999998,2.680714,2.339495,99379000,109809551600,1.0
1203,2004-09-28,2.675714,2.735,2.675,2.717143,2.371286,88296600,109897848200,1.0
1204,2004-09-29,2.709286,2.775714,2.701429,2.762857,2.411182,68377400,109966225600,1.0
1205,2004-09-30,2.785714,2.805,2.746428,2.767857,2.415546,106253000,110072478600,0.0
1206,2004-10-01,2.794286,2.799286,2.7557139999999998,2.762143,2.410559,116351200,110188829800,0.0
1207,2004-10-04,2.798571,2.798571,2.767857,2.770714,2.418039,143521000,110332350800,0.0
1208,2004-10-05,2.754286,2.833571,2.742857,2.812143,2.4541939999999998,101540600,110433891400,1.0
1209,2004-10-06,2.821429,2.911429,2.819286,2.902857,2.533361,111575800,110545467200,1.0
1210,2004-10-07,2.895714,2.923571,2.818571,2.83,2.469779,106537200,110652004400,0.0
1211,2004-10-08,2.825714,2.8407139999999997,2.774286,2.79,2.43487,89807200,110741811600,0.0
1212,2004-10-11,2.771429,2.79,2.728571,2.756428,2.405571,80967600,110822779200,0.0
1213,2004-10-12,2.75,2.7557139999999998,2.689286,2.735,2.3868709999999997,115047800,110937827000,0.0
1214,2004-10-13,2.7764279999999997,2.84,2.767143,2.839286,2.4778830000000003,290752000,111228579000,1.0
1215,2004-10-14,3.085,3.267857,3.039286,3.212857,2.803903,692106800,111920685800,1.0
1216,2004-10-15,3.205714,3.257857,3.156429,3.25,2.836318,257782000,112178467800,1.0
1217,2004-10-18,3.192857,3.410714,3.192857,3.410714,2.9765759999999997,300188000,112478655800,1.0
1218,2004-10-19,3.435714,3.4535709999999997,3.379286,3.387143,2.956004,200498200,112679154000,0.0
1219,2004-10-20,3.37,3.4,3.332143,3.390714,2.959121,151277000,112830431000,1.0
1220,2004-10-21,3.391428,3.437857,3.382857,3.424286,2.988419,181126400,113011557400,1.0
1221,2004-10-22,3.395714,3.405,3.358572,3.386429,2.955381,120766800,113132324200,0.0
1222,2004-10-25,3.371428,3.417143,3.362143,3.396429,2.964108,98161000,113230485200,1.0
1223,2004-10-26,3.3892860000000002,3.432143,3.355,3.426429,2.9902889999999998,148590400,113379075600,1.0
1224,2004-10-27,3.465,3.615714,3.440714,3.592857,3.135533,298373600,113677449200,1.0
1225,2004-10-28,3.57,3.73,3.535714,3.7278569999999998,3.253351,216066200,113893515400,1.0
1226,2004-10-29,3.702857,3.8,3.7,3.742857,3.266441,202554800,114096070200,1.0
1227,2004-11-01,3.75,3.8042860000000003,3.717143,3.746428,3.269558,150512600,114246582800,0.0
1228,2004-11-02,3.742857,3.862857,3.742857,3.821429,3.335011,182497000,114429079800,1.0
1229,2004-11-03,3.883571,4.007857,3.856429,3.950714,3.4478410000000004,301043400,114730123200,1.0
1230,2004-11-04,3.930714,3.967857,3.883571,3.8892860000000002,3.3942309999999996,232156400,114962279600,0.0
1231,2004-11-05,3.918571,3.928571,3.717143,3.908571,3.4110620000000003,301261800,115263541400,0.0
1232,2004-11-08,3.876429,3.960714,3.847143,3.884286,3.389868,131730200,115395271600,1.0
1233,2004-11-09,3.873571,3.896429,3.812857,3.8607139999999998,3.369296,118941200,115514212800,0.0
1234,2004-11-10,3.853571,3.956429,3.850714,3.910714,3.412932,127169000,115641381800,1.0
1235,2004-11-11,3.925,3.959286,3.873571,3.95,3.4472169999999998,101824800,115743206600,1.0
1236,2004-11-12,3.9292860000000003,3.9778569999999998,3.917143,3.964286,3.459685,98925400,115842132000,1.0
1237,2004-11-15,3.942857,3.961429,3.881428,3.9457139999999997,3.4434769999999997,94011400,115936143400,1.0
1238,2004-11-16,3.94,3.942857,3.891428,3.924286,3.424776,73775800,116009919200,0.0
1239,2004-11-17,3.942143,3.960714,3.8728569999999998,3.9214290000000003,3.422283,99437800,116109357000,0.0
1240,2004-11-18,3.878572,3.960714,3.877857,3.956429,3.4528269999999996,114787400,116224144400,1.0
1241,2004-11-19,3.963571,4.065,3.892857,3.940714,3.439114,191319800,116415464200,0.0
1242,2004-11-22,4.414286,4.571429,4.135714,4.382143,3.824355,642052600,117057516800,0.0
1243,2004-11-23,4.45,4.460714,4.360714,4.376429,3.8193669999999997,227862600,117285379400,0.0
1244,2004-11-24,4.406428,4.657143,4.396429,4.575,3.992663,347697000,117633076400,1.0
1245,2004-11-26,4.667857,4.697143,4.595714,4.610714,4.023832,137536000,117770612400,0.0
1246,2004-11-29,4.925,4.969285,4.815,4.888571,4.266321,428229200,118198841600,0.0
1247,2004-11-30,4.913571,4.913571,4.789286,4.789286,4.179673,257129600,118455971200,0.0
1248,2004-12-01,4.842143,4.853571,4.733572000000001,4.842143,4.225803,200138400,118656109600,0.0
1249,2004-12-02,4.723571,4.7785720000000005,4.618571,4.657857,4.064973,246860600,118902970200,0.0
1250,2004-12-03,4.609286,4.642857,4.410714,4.477143,3.9072620000000002,309712200,119212682400,0.0
1251,2004-12-06,4.589286,4.731429,4.496428,4.698571,4.100505,311980200,119524662600,1.0
1252,2004-12-07,4.709286,4.766427999999999,4.468572,4.492143,3.920352,264224800,119788887400,0.0
1253,2004-12-08,4.505714,4.602143,4.432143,4.52,3.944665,172975600,119961863000,1.0
1254,2004-12-09,4.486429,4.6,4.433571,4.570714,3.988922,185375400,120147238400,1.0
1255,2004-12-10,4.645,4.717857,4.621428,4.6535720000000005,4.0612330000000005,193943400,120341181800,1.0
1256,2004-12-13,4.687143,4.707143,4.614286,4.6364279999999995,4.046272,98760200,120439942000,0.0
1257,2004-12-14,4.671429,4.7057139999999995,4.644286,4.663571,4.069959,103930400,120543872400,0.0
1258,2004-12-15,4.66,4.675714,4.618571,4.661428,4.068091000000001,99590400,120643462800,1.0
1259,2004-12-16,4.725,4.821429,4.717857,4.757143,4.151622,281528800,120924991600,1.0
1260,2004-12-17,4.774286,4.788571,4.635714,4.642143,4.05126,195874000,121120865600,0.0
